z,temp,oxygen,solidflux,phi,density,temp_grad,xi_grad,j_grad,temp_fluc,xi_fluc,phi_fluc,density_fluc
1358443.5091657315,4515.9176862787735,0.08110766911677168,-1.1208220482508016e-05,0.04065493862460268,11541.67636718673,0.08418499575414054,-5.995480929539422e-06,-4.93721228618118e-10,124.57640450937262,-742.7396302507819,67.6169600905127,-550.5462656508965
1358462.2147399925,4517.492368063014,0.0810131069114547,-1.1208115636720965e-05,0.04065444283315223,11542.681359977967,0.08418084817690072,-5.991022117087561e-06,-4.931209094773382e-10,124.38609973684444,-741.4825379882061,67.56502910871853,-549.531409142643
1358480.9203142538,4519.067345516145,0.08091169745277027,-1.1211962867683827e-05,0.0406625474789855,11543.787925369179,0.08420633384445544,-5.988661533024225e-06,-4.936430450097586e-10,124.19575923188975,-740.1344196206524,67.52368057370325,-548.4149798150594
1358499.6258885148,4520.642624173291,0.08081028485445516,-1.1215826571570822e-05,0.040670686710881865,11544.894529714327,0.0842319420778658,-5.986310644739065e-06,-4.941708480896774e-10,124.00538232557324,-738.786259515436,67.48236587567075,-547.298511314192
1358518.331462776,4522.218200985871,0.08071576798420935,-1.1215763376275477e-05,0.04067028151097502,11545.898967878175,0.08422810475532445,-5.981882703862316e-06,-4.935811267446999e-10,123.8149693863244,-737.5297699288129,67.4305917672148,-546.2842087752738
1358537.037037037,4523.794071429237,0.0806144534681132,-1.1219637396839935e-05,0.040678441891102944,11547.0042528273,0.08425378918033663,-5.979540718973222e-06,-4.941123802213863e-10,123.62452096095986,-736.1829137102619,67.38933351757359,-545.1690592317284
1358555.7426112983,4525.370229800741,0.08051316770060082,-1.1223402205504346e-05,0.04068636345693492,11548.108718843087,0.08427865360525792,-5.977141996986961e-06,-4.946146682888415e-10,123.43403773866095,-734.8364396700039,67.34767352917,-544.0547284021728
1358574.4481855594,4526.946669034021,0.0804187557743875,-1.1223147101786904e-05,0.04068554078717612,11549.111005171477,0.0842733749940613,-5.972621556384187e-06,-4.939711354859174e-10,123.2435205734175,-733.581345189711,67.29524757562852,-543.0425770406649
1358593.1537598204,4528.523382576499,0.0803175701679817,-1.1226921251014851e-05,0.04069348149428129,11550.214127783433,0.08429830835805083,-5.970231484060064e-06,-4.944765122482624e-10,123.05297025712733,-732.2362026724613,67.25364323909018,-541.9295891762439
1358611.8593340814,4530.100364690654,0.0802163965856952,-1.1230660806089353e-05,0.04070134577048167,11551.316916801541,0.08432298133838424,-5.9678242740763656e-06,-4.949734396789901e-10,122.86238748318607,-730.8912200016035,67.2118978320933,-540.8169346863241
1358630.564908343,4531.677617128539,0.08012205922387404,-1.123035210528554e-05,0.04070040662017111,11552.317945530998,0.08431729877271467,-5.9632848839124735e-06,-4.943140482153131e-10,122.67177203985308,-729.6371167663874,67.15930446082963,-539.8060402657047
1358649.270482604,4533.255144578848,0.08002098624797575,-1.1234100757595453e-05,0.0407082895355595,11553.419386184636,0.08434203888603184,-5.960886250382993e-06,-4.948139810645456e-10,122.48112336048654,-728.2934715380286,67.11761447598035,-538.6947337015617
1358667.976056865,4534.832949030849,0.07991992477171737,-1.1237813115172645e-05,0.04071609236045459,11554.520493367938,0.08436650586580992,-5.958469616285713e-06,-4.953049640030732e-10,122.29044120467753,-726.9499791837308,67.0757775906445,-537.5837603884087
1358686.681631126,4536.411024517668,0.07982566126501045,-1.1237447558038501e-05,0.04071502970739884,11555.520262034028,0.08436039492319138,-5.953909670921218e-06,-4.946287141867605e-10,122.09972629353987,-725.6968577645832,67.02300609792132,-536.574125373122
1358705.3872053872,4537.989363801472,0.07972470087856756,-1.1241168748727585e-05,0.04072285062631834,11556.620015444643,0.08438492707491739,-5.951501534427846e-06,-4.951226108409196e-10,121.90897950178629,-724.3547092793762,66.98122438362512,-535.4645053939647
1358724.0927796483,4539.567958965287,0.07962377449154615,-1.1244764903860695e-05,0.04073039863367025,11557.718834625342,0.08440852059900092,-5.94902890145789e-06,-4.955828723609134e-10,121.71820178620551,-723.013012776116,66.93899156453202,-534.3558194253785
1358742.7983539095,4541.146803076761,0.07952962740769957,-1.124417737044363e-05,0.04072885368244696,11558.716219295671,0.08440074302955107,-5.944362055645188e-06,-4.948437474314829e-10,121.52739398459215,-721.7614390606885,66.88547732827685,-533.3485677478196
1358761.5039281705,4542.725890396333,0.07942880453050175,-1.1247781197271003e-05,0.04073641738826055,11559.81365670485,0.08442439309641465,-5.9418976164720104e-06,-4.953064859740045e-10,121.33655679058833,-720.421118597654,66.8432986949953,-532.2412631120703
1358780.2095024318,4544.30521627005,0.07932798835889919,-1.1251381024213738e-05,0.040743971301581604,11560.91094322315,0.08444801226380327,-5.939432385729965e-06,-4.957691643114863e-10,121.14569076663761,-719.0808872775482,66.80108736305705,-531.1341091478536
1358798.9150766928,4545.884784887093,0.07923390760826622,-1.1250796051450904e-05,0.04074243216000899,11561.907392388703,0.08444025205038368,-5.934776947238824e-06,-4.950293793467693e-10,120.95479540646544,-717.8301953834496,66.74760765993831,-530.1277923170458
1358817.6206509538,4547.464603776789,0.07913319472752932,-1.1254403594963962e-05,0.04075000186300065,11563.003299925507,0.08446392809563034,-5.932319906365796e-06,-4.954945595357394e-10,120.76386980013132,-716.4913371927836,66.70545049700937,-529.0220168956429
1358836.3262252149,4549.044677493314,0.07903248666292918,-1.1258009246283136e-05,0.040757566352725726,11564.099086234737,0.08448758904033825,-5.9298631313764654e-06,-4.959602721792277e-10,120.57291339725003,-715.1525430269385,66.6632671472156,-527.9163624824729
1358855.0317994764,4550.625001549543,0.07893846863538972,-1.1257430788274018e-05,0.04075604160728735,11565.09465617123,0.08447987582305394,-5.925221047935408e-06,-4.952209254178446e-10,120.38192674010354,-713.902684961908,66.60983399910646,-526.910924222698
1358873.7373737374,4552.205569916283,0.07883786359773615,-1.1261044222801573e-05,0.040763622022751515,11566.189066810839,0.08450359414271895,-5.922772464576226e-06,-4.956891733832619e-10,120.19091055733696,-712.5652604170116,66.56770481920329,-525.8066450404713
1358901.7957351292,4554.576866169318,0.07868701094571816,-1.1266272281523878e-05,0.04077457344378545,11567.829206865687,0.08453772934792521,-5.919001790109906e-06,-4.963397662727056e-10,119.90433266042643,-710.559853489316,66.50381906845502,-524.1517017604344
1358929.8540965207,4556.948677858552,0.07854618808269082,-1.1265066051710064e-05,0.040771551602992034,11569.318579776835,0.08452361725265707,-5.911881124827837e-06,-4.951332233632958e-10,119.61769247158522,-708.6877806996423,66.42256309747404,-522.6475251305831
1358957.9124579125,4559.3209892100585,0.07839557265047564,-1.1270308930484832e-05,0.04078253329147128,11570.955562104702,0.08455786154711663,-5.908128161460258e-06,-4.957885014875556e-10,119.33099189713722,-706.6855273276155,66.35879683997224,-520.9957385905061
1358985.9708193042,4561.693788608895,0.07824495995701586,-1.1275615247605806e-05,0.04079365035528095,11572.592626060883,0.08459257962211796,-5.904411406792855e-06,-4.964639053375161e-10,119.04423234078115,-704.6833103640905,66.29520809470668,-519.3438699286027
1359014.029180696,4564.0670985779725,0.07810426519257456,-1.1274548538305625e-05,0.04079093216289384,11574.08065791109,0.08457950990059497,-5.897386862605971e-06,-4.952929650411474e-10,118.75741108055932,-702.8129404930494,66.21449653331817,-517.8410328791718
1359042.0875420878,4566.44095455009,0.07795388663128025,-1.1279870898369945e-05,0.04080208201721329,11575.714600971916,0.0846143461559987,-5.893688070465308e-06,-4.959735498704212e-10,118.470523834317,-700.8138360387203,66.1510280787867,-516.1922841256167
1359070.1459034795,4568.815381555936,0.07780349981955595,-1.1285277579403496e-05,0.04081341244380579,11577.348827546717,0.08464981274960302,-5.89003589505034e-06,-4.966802919005812e-10,118.18356757702445,-698.8146219047187,66.08780296310965,-514.5432513645846
1359098.204264871,4571.190370991064,0.07766291103767686,-1.1284389865861903e-05,0.04081108335437301,11578.835911858585,0.08463808129279005,-5.883126719405187e-06,-4.955564176287043e-10,117.89654334855346,-696.9456609460276,66.00775722449148,-513.0413603729827
1359126.2626262628,4573.565907825511,0.07751275459658838,-1.1289814160294287e-05,0.04082244980842095,11580.467062210266,0.08467367774047077,-5.87949285019392e-06,-4.962689781534318e-10,117.60945296531773,-694.9495093161506,65.94465350276222,-511.3954028480707
1359154.3209876544,4575.9419737965345,0.0773626573070562,-1.1295032284603935e-05,0.04083336657841176,11582.096622979305,0.08470772600292197,-5.875755288926837e-06,-4.96925631392778e-10,117.32229863442174,-692.9541440359944,65.8808109892695,-509.7510344123032
1359182.379349046,4578.3185503193645,0.07722230026933959,-1.1293783818857528e-05,0.040830255508045754,11583.579275196056,0.08469328502713093,-5.868682288211967e-06,-4.956962111632913e-10,117.03508260188774,-691.0882638408343,65.79960720361774,-508.2535740353288
1359210.4377104377,4580.695621969955,0.07707243901297374,-1.1299016658053822e-05,0.0408412023136854,11585.205694425043,0.08472744160514185,-5.864962246856372e-06,-4.963575742118291e-10,116.74780673175557,-689.0960363414238,65.73588345704266,-506.6123461526256
1359238.4960718295,4583.073177655276,0.07692257965446996,-1.130432468079763e-05,0.04085230982636727,11586.832245192947,0.08476216004957982,-5.861284137360635e-06,-4.970426513605284e-10,116.46047236464952,-687.1038340718362,65.6723754696744,-504.9709862375123
1359266.5544332212,4585.451241445672,0.07678234869603312,-1.1303237678324323e-05,0.04084954967660889,11588.313654905884,0.084748926023903,-5.854317706077967e-06,-4.958553312699807e-10,116.17307659159985,-685.239629951029,65.59178647554981,-503.4747668838793
1359294.612794613,4587.8298506576775,0.07663272191792961,-1.1308561834362737e-05,0.04086069015130588,11589.937105217612,0.08478376332963905,-5.850657419593182e-06,-4.965456982380001e-10,115.88561490279739,-683.2505195617613,65.52839822099702,-501.83650643796693
1359322.6711560045,4590.209032018659,0.07648308549608354,-1.1313984495035302e-05,0.040872041746291284,11591.560902687212,0.08481933734079938,-5.8470505850302044e-06,-4.972666000695744e-10,115.59808406816379,-681.2612809703845,65.4652985615247,-500.19789834069604
1359350.729517396,4592.588777826303,0.07634295725800494,-1.1313103064664513e-05,0.04086972789013636,11593.041491251837,0.08480764088258516,-5.840212040498172e-06,-4.961343638134095e-10,115.31048501854552,-679.3984423947982,65.38545872133705,-498.70249865491564
1359378.7878787878,4594.9690737361,0.07619354921504473,-1.1318543671735641e-05,0.04088111618334923,11594.662238061283,0.08484334723386873,-5.8366234373994425e-06,-4.968612990025978e-10,115.02281948751747,-677.4122398295948,65.32248011124446,-497.06694023083287
1359406.8462401794,4597.34990227218,0.07604419615233919,-1.132378996647667e-05,0.04089208097316587,11596.281497899787,0.08487759431823219,-5.832938139011754e-06,-4.975351271642628e-10,114.7350895870881,-675.4267681616088,65.25881029030988,-495.4328682842109
1359434.9046015712,4599.731246225627,0.07590429101090514,-1.1322570133215438e-05,0.040889034422206136,11597.757855550435,0.08486335592389842,-5.825948584425847e-06,-4.963024731557974e-10,114.44729739700392,-673.5668953910681,65.17789996209883,-493.94169803196536
1359462.962962963,4602.113091736314,0.07575517157216162,-1.1327831623884137e-05,0.04090003022687654,11599.374004261734,0.08489771490497594,-5.8222807634911215e-06,-4.969812705845076e-10,114.15944459230063,-671.5845294763166,65.11434865842169,-492.31073622559427
1359491.0213243547,4604.49542958407,0.07560604864098856,-1.133319775312502e-05,0.04091125033891151,11600.990450572988,0.08493285663781726,-5.818669457506015e-06,-4.976925812910013e-10,113.87153228726233,-669.6021171338601,65.0511085208068,-490.67947632579103
1359519.0796857465,4606.878287312012,0.07546625831136332,-1.1332194565555481e-05,0.04090867382673289,11602.465888556399,0.08492023898157192,-5.811813373902275e-06,-4.96518366012838e-10,113.58355715322479,-667.7437706500217,64.9709892364367,-489.1892242603602
1359547.138047138,4609.261706187763,0.0753173646176237,-1.1337577799559732e-05,0.04091992888983427,11604.079275707796,0.08495550680504665,-5.808219977584479e-06,-4.972354323821083e-10,113.29551420287842,-665.7644057471094,64.90786901076184,-487.5610225334692
1359575.1964085295,4611.6457166783,0.07516845446907719,-1.1343094366905401e-05,0.04093147020015082,11605.693209588613,0.08499177250375019,-5.80469713841283e-06,-4.979935252140066e-10,113.00739975420237,-663.7848220970735,64.84514875917833,-485.9322735836929
1359603.2547699215,4614.030313807861,0.0750287524098511,-1.1342362171371034e-05,0.04092948106887182,11607.168217330327,0.0849811829302195,-5.798000536942196e-06,-4.968940096503152e-10,112.7192144085318,-661.9276490634039,64.76598437532378,-484.4424502795483
1359631.313131313,4616.4154856477235,0.07488006619393826,-1.1347898248409454e-05,0.04094106228096834,11608.779154701764,0.08501759260113234,-5.794496172901089e-06,-4.976588542376669e-10,112.43095960748653,-659.9510423318967,64.70338587219221,-482.81669685221794
1359659.3714927046,4618.801216932401,0.07473142845231644,-1.1353257886818396e-05,0.04095225907214876,11610.388753387855,0.08505267700620325,-5.7909048970140914e-06,-4.983752582114637e-10,112.14263719594415,-657.9750800085435,64.64016119582944,-481.1922816167699
1359687.4298540964,4621.18749169484,0.07459193515093089,-1.13522214286293e-05,0.04094961185602734,11611.859830788608,0.08503980138732922,-5.784075288867058e-06,-4.971842211625767e-10,111.85424910356849,-656.1206821625424,64.56004588577692,-479.706387173197
1359715.4882154881,4623.574297027157,0.07444352597416898,-1.135759809510763e-05,0.04096084342836127,11613.46637963196,0.08507501131823501,-5.780501800809741e-06,-4.979064095361171e-10,111.56579689031399,-654.1477583376668,64.49694065378912,-478.0850207935637
1359743.54657688,4625.961624754341,0.07429511072478047,-1.136309241095567e-05,0.04097232710745407,11615.073294421503,0.0851111015239327,-5.776990675606796e-06,-4.986654098148138e-10,111.2772815441539,-652.1747537844295,64.43418426599332,-476.4632879742823
1359771.6049382717,4628.3495039384115,0.07415572491554166,-1.1362297837687143e-05,0.040970203874133915,11616.543607206477,0.0851000357547245,-5.770305240560015e-06,-4.975410850853743e-10,110.98869955286054,-650.3217849189127,64.35492869994044,-474.9781566661117
1359799.6632996632,4630.737977499149,0.07400753344164394,-1.1367811353248479e-05,0.040981726804068634,11618.14752878832,0.08513626763546443,-5.7668124094755175e-06,-4.983067809468015e-10,110.70004572945646,-648.3517551951762,64.29229339809908,-473.3594160676206
1359827.721661055,4633.127077530889,0.07385932262110205,-1.137347327222727e-05,0.04099356813260986,11619.752074290105,0.08517361035361469,-5.763396846726468e-06,-4.991185418121676e-10,110.4113161952497,-646.3814682807722,64.23010102979089,-471.7400510557316
1359855.7800224468,4635.516800440913,0.07372001694428447,-1.1372978899420272e-05,0.0409920946085427,11621.222130901197,0.08516479152236488,-5.756883220860939e-06,-4.980786462478366e-10,110.12251138443074,-644.5295646806684,64.15187885515132,-470.25517444108635
1359883.8383838383,4637.90713557367,0.07357202412921827,-1.1378662731558752e-05,0.04100398076200741,11622.82375123574,0.08520229609152412,-5.7534866046547575e-06,-4.988982475193116e-10,109.83363258475323,-642.5621758902643,64.08980969596878,-468.63873360954227
1359902.5439580996,4639.501025313934,0.0734733886053263,-1.1382347169516254e-05,0.041011676845156275,11623.890739566124,0.08522651212733864,-5.751170791775267e-06,-4.994155323611529e-10,109.64100647610583,-641.2509336927702,64.04806254297937,-467.56186467368497
1359921.2495323606,4641.0951748580765,0.07338063122986148,-1.1381836829899114e-05,0.04101030385357694,11624.868586449156,0.08521927483059331,-5.746748635217485e-06,-4.986676137304982e-10,109.4483489694209,-640.0178345005211,63.99534856522871,-466.5741369658715
1359939.9551066218,4642.689579118288,0.07328209444067248,-1.1385530018706772e-05,0.0410180178240713,11625.93425345434,0.0852435554509447,-5.744440970505837e-06,-4.991879935638819e-10,109.2556606795745,-638.7079048636928,63.95365526751994,-465.49858891659835
1359958.6606808829,4644.284234304046,0.07318356059107485,-1.1389242576041877e-05,0.041025772519792024,11626.999895674273,0.08526798039636614,-5.7421441585519715e-06,-4.99715303763144e-10,109.0629420646621,-637.398014305242,63.912006807314,-464.42306543326583
1359977.3662551441,4645.879146606307,0.07309086042018205,-1.138877907690501e-05,0.041024500971179705,11627.977066265305,0.08526109244808126,-5.7377547158154595e-06,-4.989796580772788e-10,108.87019237648896,-636.1656755798689,63.859469843852736,-463.43601335952724
1359996.0718294051,4647.474325907479,0.0729924245886236,-1.139250069169339e-05,0.04103227418287294,11629.041395730354,0.08528558426190579,-5.735466116817845e-06,-4.995102008622337e-10,108.67741042073791,-634.8570880548895,63.817875441684855,-462.36180219246666
1360014.7774036664,4649.0697788788075,0.07289398909703514,-1.1396246499989876e-05,0.041040098518238394,11630.105746670624,0.08531025657053505,-5.733190687335925e-06,-5.000491347392475e-10,108.48459539117019,-633.5485050494075,63.77634032736222,-461.2875693308751
1360033.4829779274,4650.665502182058,0.07280134091971122,-1.1395838977612886e-05,0.04103894810216799,11631.08233109614,0.08530378645024327,-5.7288382513445205e-06,-4.993285400084505e-10,108.29174769122073,-632.3168575168098,63.72400706085509,-460.30110276473397
1360052.1885521885,4652.26149068255,0.07270300262830118,-1.1399594207059939e-05,0.041046791699094864,11632.145379030215,0.08532852833027231,-5.7265711148174295e-06,-4.998708686071061e-10,108.0988679414303,-631.0095666723112,63.682526260152585,-459.2281724707283
1360070.8941264495,4653.857738036675,0.07260469161640551,-1.140323255566633e-05,0.041054381646342675,11633.207633997446,0.08535239272277698,-5.724246631845262e-06,-5.003799385790846e-10,107.90595690844209,-629.7026384765719,63.640646643871,-458.1560349242588
1360089.5997007107,4655.454236775036,0.07251214584363022,-1.1402618847179336e-05,0.04105278598243175,11634.182115769565,0.08534437436678645,-5.7198002331901565e-06,-4.995969290753372e-10,107.7130154949539,-628.4723522908814,63.5876664423269,-457.17167035360063
1360108.305274972,4657.05098009314,0.07241393420246088,-1.1406265454404396e-05,0.041060392797171046,11635.243042598126,0.08536829968849353,-5.717483727035106e-06,-5.001089252222483e-10,107.52004452330813,-627.1667451109832,63.54584008047983,-456.1008605071953
1360127.010849233,4658.647962291521,0.07231573335360962,-1.14098938370843e-05,0.04106795914845471,11636.303720326827,0.08539208742006446,-5.715159318536633e-06,-5.006167543240941e-10,107.32704468230146,-625.8612814021421,63.50393717849292,-455.03029954134774
1360145.716423494,4660.245186894479,0.07222325998452524,-1.1409256883518907e-05,0.04106631353999605,11637.27710298113,0.08538389286481624,-5.710710767945665e-06,-4.998251827913016e-10,107.1340155460122,-624.63195773757,63.450908760965106,-454.04703343059276
1360164.4219977553,4661.8426609376875,0.07212515858981336,-1.141289341824404e-05,0.041073896537048814,11638.33645179945,0.08540774073335453,-5.708394292751397e-06,-5.003359047572922e-10,106.94095626415915,-623.3278161534475,63.40905895276852,-452.9778009365199
1360183.1275720166,4663.440388314227,0.07202706664590854,-1.1416512240457498e-05,0.041081440192765335,11639.395568844851,0.08543145484954297,-5.706070156787743e-06,-5.008425982249524e-10,106.74786636625251,-622.0238002065855,63.367133844267535,-451.90879999606545
1360201.8331462776,4665.038363315759,0.07193466325411572,-1.1415852961260845e-05,0.04107974664853718,11640.367883965064,0.08542309099272112,-5.701619888542238e-06,-5.000426778255697e-10,106.55474654216114,-620.795406807033,63.31405950337235,-450.9266007614995
1360220.5387205386,4666.636578580269,0.07183667083813863,-1.1419479832590675e-05,0.04108730673575435,11641.425671437732,0.08544686447983274,-5.699303643193768e-06,-5.005522321983316e-10,106.36159768160552,-619.4927139658183,63.272187329039454,-449.8589289551733
1360239.2442947999,4668.2350258979895,0.07173870952504088,-1.1422974630946776e-05,0.04109458064849623,11642.48257414551,0.08546964658190795,-5.69692301091438e-06,-5.010236651029594e-10,106.16842077675938,-618.1904346004613,63.22987212926218,-448.7921416944398
1360257.949869061,4669.833697677842,0.07164641702405626,-1.1422080317085219e-05,0.04109238003974733,11643.452601597468,0.08545951826842756,-5.692365657001719e-06,-5.001518801700671e-10,105.97521674502616,-616.9635153625626,63.176069147308674,-447.81222947022775
1360276.6554433221,4671.432587508666,0.07154855772681336,-1.142558180623192e-05,0.04109966758016582,11644.508145876156,0.08548234964074364,-5.689992544638323e-06,-5.006256183629992e-10,105.7819863612128,-615.6625921768903,63.13380561569313,-446.7468001999843
1360295.3610175834,4673.031690285194,0.07145070741203023,-1.1429084949915478e-05,0.04110695767034758,11645.563534650295,0.08550519254404904,-5.6876215924730035e-06,-5.011010249557172e-10,105.58873024230547,-614.3617884023574,63.091531945057575,-445.6815262149944
1360314.0665918444,4674.631011177371,0.0713584853165696,-1.1428203671939799e-05,0.041104785573287304,11646.532622476672,0.08549516025764592,-5.683080718874813e-06,-5.002310947141509e-10,105.39544776350151,-613.13580512232,63.037804400353174,-444.7025529584653
1360332.7721661055,4676.230559189413,0.07126073668734757,-1.1431713597548046e-05,0.04111208947714135,11647.58665687878,0.08551805310900387,-5.680717292524386e-06,-5.007088532727386e-10,105.2021378366159,-611.8363531366085,62.995582393083,-443.6386329069096
1360351.4777403667,4677.83033996083,0.07116299490279229,-1.1435228495655586e-05,0.04111940308450181,11648.640571555585,0.0855409823680587,-5.678357607582447e-06,-5.011892868020474e-10,105.00879978009772,-610.536992142616,62.95336000115542,-442.57483236136284
1360370.183314628,4679.430348667471,0.07107083907441589,-1.1434366481837583e-05,0.041117272925274034,11649.608788084375,0.08553109279863513,-5.673836131734015e-06,-5.003230883182376e-10,104.81543417695951,-609.311889804796,62.89972588330311,-441.5967297445334
1360388.888888889,4681.03057861986,0.0709731985765791,-1.1437888290039182e-05,0.041124600608603235,11650.661353241348,0.08555407295874383,-5.671483988336878e-06,-5.008059365458261e-10,104.62204183564332,-608.013875297486,62.85755518161983,-440.5342782802229
1360416.9472502805,4683.431322294049,0.07082679199199783,-1.1442953613778507e-05,0.04113512132216433,11652.238707601971,0.08558691125833263,-5.667850973827614e-06,-5.01467101169254e-10,104.33190513412835,-606.0675735583256,62.79357437677882,-438.94209404741844
1360445.0056116723,4685.83252463547,0.07068876074811657,-1.1441274921886567e-05,0.04113109487181536,11653.687026198186,0.08556918138880355,-5.660897397938776e-06,-5.000478345732042e-10,104.04171300137389,-604.2326120311997,62.711953944212816,-437.47894508561296
1360473.063973064,4688.2341668454765,0.07054258809244644,-1.1446352385508767e-05,0.04114164020760517,11655.261274188604,0.08560210887916049,-5.657280408358773e-06,-5.00713024760797e-10,103.7514677092497,-602.2894200992102,62.648086153770905,-435.8898662361896
1360501.1223344556,4690.63623487279,0.07039642938075064,-1.1451495526115379e-05,0.041152325006873935,11656.835463596759,0.08563552700185895,-5.653699017966859e-06,-5.01400583643804e-10,103.46117095589283,-600.3464135358063,62.584397104288215,-434.30084547562524
1360529.1806958476,4693.038753444653,0.07025854683107671,-1.1449960223230493e-05,0.04114860878219642,11658.282188957946,0.08561886879227965,-5.6468394204489174e-06,-5.000193103026419e-10,103.17081975294565,-598.5134287216483,62.50332070008398,-432.8392882686187
1360557.2390572391,4695.44176192592,0.0701126190026356,-1.1455116793167158e-05,0.04115932086273389,11659.85330823565,0.0856523856912381,-5.643274326802525e-06,-5.007114622941792e-10,102.88040934305346,-596.5734914770283,62.4397454822825,-431.25333665169234
1360585.2974186307,4697.845288079122,0.06996669439177586,-1.146036351175753e-05,0.04117022504401704,11661.424572932485,0.08568657669560943,-5.639756416051656e-06,-5.014335741277952e-10,102.58993637103559,-594.6335970063329,62.37642151306031,-429.667239122237
1360613.3557800225,4700.249321357708,0.06982893888218644,-1.1459017798243705e-05,0.04116691845276932,11662.870102732906,0.08567133646638556,-5.633012247468528e-06,-5.001047033129643e-10,102.29940211147259,-592.802301039286,62.296022932023476,-428.2068759957899
1360641.414141414,4702.653843645223,0.06968324134497662,-1.1464279674399932e-05,0.0411778534769572,11664.438342438265,0.08570563910044698,-5.6295110249354295e-06,-5.00832170169365e-10,102.00880875378967,-590.8654252432017,62.232814018406174,-426.6238024710059
1360669.4725028058,4705.05883321853,0.06953760506567655,-1.1469297992439355e-05,0.04118826141318898,11666.004906431972,0.08573811321546675,-5.6258936910302855e-06,-5.014882305002098e-10,101.71815892328965,-588.9293637983067,62.16880071053887,-425.04240416447817
1360697.5308641975,4707.464267718391,0.06940008523081459,-1.146752166881475e-05,0.04118402777664273,11667.445849689393,0.08571963984416896,-5.618961600848448e-06,-5.000231648083614e-10,101.42745532215004,-587.1012008469861,62.087119423996626,-423.58662610083945
1360725.589225589,4709.870128176534,0.06925468268345533,-1.1472551272167228e-05,0.041194458543959186,11669.00931150092,0.08575219679137736,-5.6153598718022345e-06,-5.006829593953373e-10,101.13670024274047,-585.1682465907752,62.02321735832974,-422.008328989705
1360753.647586981,4712.276400538785,0.0691092948870825,-1.1477653754845273e-05,0.04120504419200953,11670.572727590421,0.08578529840464572,-5.61179699078497e-06,-5.01367600162971e-10,100.8458953835479,-583.2354884314178,61.9595159406661,-420.43007710720383
1360781.7059483724,4714.683110672097,0.06897192534857884,-1.1476033960558515e-05,0.041201148823019444,11672.012100966933,0.08576799531127967,-5.604964665199315e-06,-4.9994471057562e-10,100.55503761847743,-581.4093234917601,61.87841842898147,-418.97586744430123
1360809.7643097641,4717.090299482257,0.0688267680378219,-1.1481149135933777e-05,0.04121176020528254,11673.572453434008,0.08580119022492116,-5.601417691966851e-06,-5.006337115460623e-10,100.2641220039484,-579.4796293650508,61.81482916365306,-417.40067819744934
1360837.822671156,4719.497996031159,0.06868161444512602,-1.1486363728712288e-05,0.0412225834939021,11675.132973139056,0.08583512876920239,-5.597922022274093e-06,-5.01355900484305e-10,99.9731450277482,-577.5499846655495,61.75151841856346,-415.82532121923776
1360865.8810325477,4721.906190082035,0.06854437285193997,-1.1484950567961796e-05,0.041219134098153226,11676.571192299414,0.08581937153666619,-5.591212534670996e-06,-4.999910308048892e-10,99.68210792701942,-575.7255206070025,61.671148387652686,-414.37226429233044
1360893.9393939395,4724.314863570167,0.06839944567331675,-1.1490179744547285e-05,0.041229987019223924,11678.128696561334,0.08585341744537116,-5.587733207787275e-06,-5.007184231108657e-10,99.39101288493454,-573.7988858138154,61.60795115839734,-412.7999217704836
1360921.997755331,4726.723994956739,0.06825457761267538,-1.1495172765715362e-05,0.04124032934052125,11679.684587699332,0.08588569036539884,-5.584142455940504e-06,-5.013757713190788e-10,99.09986250452079,-571.8730369240167,61.54398254032058,-411.2291918791753
1360950.0561167228,4729.13356292396,0.06811756755744658,-1.1493342623047858e-05,0.04123598318899139,11681.118338831086,0.08586680224310897,-5.577253500252237e-06,-4.998768782784629e-10,98.80865936209383,-570.051650887747,61.46239002491738,-409.7806015007357
1360978.1144781143,4731.543549837641,0.06797293230610658,-1.1498346404687459e-05,0.041246347230566055,11682.67114034994,0.08589915408789188,-5.573678012777183e-06,-5.005378061248527e-10,98.5174055887956,-568.1288969212363,61.3985310906229,-408.2129602418178
1361006.1728395063,4733.953943347512,0.06782830835913409,-1.1503454023087252e-05,0.04125693264209094,11684.224037405453,0.08593228276940255,-5.570155990150124e-06,-5.012335042291503e-10,98.22610267719126,-566.2062932328719,61.33496760281384,-406.6452229528668
1361034.2312008978,4736.364773085256,0.06769144171711486,-1.1501837919608484e-05,0.04125304821178222,11685.656486677723,0.08591499624138972,-5.563393692404742e-06,-4.997949267356328e-10,97.93474704620769,-564.3868137049742,61.2541337049807,-405.1979329537858
1361062.2895622894,4738.776084367883,0.06754704639349002,-1.1506958241674766e-05,0.04126365935370308,11687.206343627897,0.08594821829969432,-5.5598873795606045e-06,-5.004950737381595e-10,97.64333321915534,-562.4672492926125,61.19068129002466,-403.63323478343244
1361090.3479236814,4741.187910367016,0.0674026499578992,-1.1512215470153366e-05,0.04127456283860274,11688.756544274245,0.08598246513419795,-5.556449914330604e-06,-5.012405509220736e-10,97.35185718714928,-560.5476700979831,61.127620487301975,-402.06819242353185
1361118.406285073,4743.600243578595,0.06726590124895125,-1.1510875926118203e-05,0.04127127436948438,11690.188178728253,0.08596724885118888,-5.549842801021362e-06,-4.998824172829425e-10,97.06031985707644,-558.7297583502667,61.04772273058198,-400.6217157626083
